"513","Carson Wentz","QB","MIN","-","-","-","-","-","BYE","0","-","-","-","-","-","-","-","0.8","-","-","3.9","1.6","4.7"
"513","Tyquan Thornton","WR","KC","2.7","0","0","0","0","BYE","-","2","-","-","-","-","-","-","-","-","-","-","0.8","4.7"
"515","Charlie Woerner","TE","ATL","0.4","0","0","0","0","0","0","1.3","0","0","-","BYE","0.5","1.1","0.7","0","0.6","0","0.3","4.6"
"516","Luke Musgrave","TE","GB","0","0.6","0.3","1.3","-","-","-","-","-","BYE","-","-","-","-","-","0","0.4","1.9","0.6","4.5"
"516","Jonathon Brooks","RB","CAR","-","-","-","-","-","-","-","-","-","-","BYE","0.7","4.1","-0.3","-","-","-","-","1.5","4.5"
"516","Charlie Jones","WR","CIN","-1.5","0","0","0","0","0","6","0","-","-","-","BYE","-","-","-","-","-","-","0.6","4.5"
"516","Pharaoh Brown","TE","FA","-","-","0.9","0.3","0.7","0","0","0","0","-","0","1.9","0","0.6","0","1.7","-1.6","0","0.3","4.5"
"520","J.J. Taylor","RB","FA","-","-","0.3","1.8","-","-","-","-","2.3","0","-","-","-","-","-","-","-","-","1.1","4.4"
"520","Cody White","WR","SEA","-","-","-","-","-","-","-","-","4.4","BYE","0","0","0","-","-","-","-","-","1.1","4.4"
"520","Dee Eskridge","WR","MIA","-","-","3","0","-","BYE","-","0.6","0","-","-","-","-","0","-","-","0.8","-","0.7","4.4"
"523","Xavier Smith","WR","LAR","-","-","0","0","0.6","BYE","3","0","0","0","0","0","0","0","0","0","0","0.6","0.3","4.2"
"523","Ben Sims","TE","GB","0","0","0","0","0","3.8","0.2","0","0","BYE","0","0","0","0.2","0","0","0","0","0.2","4.2"
"525","Terrace Marshall Jr.","WR","PHI","-","-","-","-","BYE","-","-","-","-","-","0","-","0","0.6","0.7","0","2.8","0","0.6","4.1"
"525","Tim Jones","WR","FA","0","-","0","0","0","0","0","2","1","0","0","-","0","0","0","0","1.1","0","0.3","4.1"
"527","Jude McAtamney","K","NYG","-","-","-","-","-","-","-","-","4","-","BYE","-","-","-","-","-","-","-","4","4"
"528","Davis Allen","TE","LAR","0","-","-","-","0","BYE","0","0","0.5","3.4","0","0","0","0","0","0","0","0","0.3","3.9"
"528","Jacob Kibodi","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","3.9","3.9","3.9"
"530","Tucker Fisk","TE","LAC","-","-","-","-","BYE","-","-","-","-","0","0.6","0.7","0.1","0","0.7","1","0.8","0","0.4","3.9"
"531","Dan Chisena","WR","CAR","-","-","-","-","-","-","-","-","-","-","BYE","0","0.6","0","-","2.3","0.8","0","0.6","3.7"
"531","Tip Reiman","TE","ARI","0","0","0","0","0.5","0","0.1","0","0","0","BYE","0","0.9","1.4","0.8","0","0","0","0.2","3.7"
"533","Gerald Everett","TE","FA","-0.1","0.1","0","0","2.2","0","-","0.3","0.5","0","0","0","0","0","0","0.6","0","0","0.2","3.6"
"534","Treylon Burks","WR","TEN","0.3","0","0.9","1.3","BYE","1","-","-","-","-","-","-","-","-","-","-","-","-","0.7","3.5"
"535","Travis Homer","RB","CHI","1","0.6","-","-","-","-","BYE","-","0","0","0","0","0","1.1","0.7","-","-","-","0.4","3.4"
"535","Britain Covey","WR","PHI","0","2.3","1.1","-","BYE","-","-","-","-","-","-","0","0","-","-","-","-","-","0.7","3.4"
"537","Terrell Jennings","RB","NE","-","-","-","-","-","1.3","-","-","-","-","-","-","-","BYE","-","-","-","2","1.7","3.3"
"538","Jase McClellan","RB","FA","-","-","-","-","-","-","1.7","-","-","-","1.5","-","-","-","-","-","0","-","1.1","3.2"
"539","Jermar Jefferson","RB","ARI","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","2.3","0.9","-","1.6","3.2"
"540","Taylor Heinicke","QB","FA","-","-","1","-","-","-","-","-","-","-","-","-","-","1.2","0.2","-","0.8","-","0.8","3.1"
"541","Rasheen Ali","RB","BAL","-","-","-","-","-","-","-","-","-","-","-","-","0","BYE","3.2","0.2","-0.3","0","0.6","3.1"
"541","Alex Bachman","WR","LV","-","-","-","0","0","3.1","0","0","-","BYE","-","-","-","-","-","-","-","-","0.6","3.1"
"543","Dalvin Cook","RB","FA","-","-","-","-","-","-","-","2.2","0.8","-","-","-","-","-","-","-","-","-","1.5","3"
"543","Allen Robinson II","WR","FA","-","-","0","-","-","0","-","0","0.2","0","0.7","0","0","0","0","0","2.1","-","0.3","3"
"545","Will Mallory","TE","IND","-","-","-","0","0.7","0","0.5","0","0","1","-","-","0.7","BYE","0","0","-","-","0.3","2.9"
"546","Greg Dulcich","TE","MIA","1.2","1.6","0","0","-","BYE","-","-","-","-","-","-","-","0","0","0","0","0","0.3","2.8"
"546","Cam Grandy","TE","CIN","-","-","-","-","-","-","-","-","-","0","0","BYE","0","0","1.2","0","0.7","0.9","0.4","2.8"
"548","Deven Thompkins","WR","ATL","-","-","-","-","-","-","-","-","-0.2","0","-","1.3","0","0.7","0","0.9","-","-","0.4","2.7"
"548","David Bell","WR","CLE","-","2.7","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","2.7","2.7"
"550","Hendon Hooker","QB","CAR","-","-","-","-","-","0.7","-","0.2","-","-","1.8","-","-","-","-","-","-","-","0.9","2.7"
"551","Anthony Gould","WR","IND","0","0","0","-","-","-","-","-","-","-","-","-","0","BYE","2.3","0","0","0","0.3","2.3"
"551","Blake Watson","RB","TEN","-","-","-","-","0","-","-","0","-","-","-","-","-","-","-","2.3","-","-","0.8","2.3"
"553","Jonathan Ward","RB","FA","-","-","-","-","0.9","1.3","0","0","-","-","-","-","-","-","-","-","-","-","0.6","2.2"
"553","Jamari Thrash","WR","CLE","-","-","-","-","-","-","0","-","0","BYE","1.1","0","1.1","-","0","0","0","0","0.2","2.2"
"553","Shane Zylstra","TE","DET","-","-","-","-","BYE","-","0","0","0","0","2.2","0","0","0","0","0","0","0","0.2","2.2"
"553","Ronnie Bell","WR","FA","0","0","1.2","-","0","-","1","0","-","0","-","0","-","-","-","-","-","-","0.3","2.2"
"553","Malachi Corley","WR","CLE","0","0.4","-","-","-","-","-","0","-0.2","0.2","1","-","0.8","-","-","-","-","-","0.3","2.2"
"558","Dallin Holker","TE","FA","-","-","-","-","0","0","0","-","0","0","0","-","0","1","0","0","0","1.1","0.2","2.1"
"559","Jaheim Bell","TE","FA","-","0","-","-","-","0","0","0","0.1","0","0","0","0","-","0","0","0","1.9","0.2","2"
"559","Austin Trammell","WR","JAC","-","-","-","-","-","-","-","-","2","-","-","BYE","-","-","-","-","-","-","2","2"
"561","MarShawn Lloyd","RB","GB","-","1.8","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","1.8","1.8"
"562","Mason Kinsey","WR","TEN","-","-","-","-","BYE","-","-","0","-","-","-","-","-","0","1.1","0.6","0","0","0.3","1.7"
"562","Chris Blair","WR","ATL","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","1.7","0","0","0.6","1.7"
"562","Aaron Shampklin","RB","FA","-","-","-","0.5","1.4","-0.2","-","-","-","-","-","-","-","-","-","-","-","-","0.6","1.7"
"565","Tanner Conner","TE","MIA","0","0","0.1","1.5","0","BYE","-","-","0","0","-","-","-","-","-","-","-","-","0.2","1.6"
"565","Anthony Miller","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","1.6","-","0.8","1.6"
"567","Trenton Irwin","WR","FA","0.6","0.5","-","-","-","0","-","0.4","0","0","0","-","-","-","-","-","-","-","0.2","1.5"
"568","Josiah Deguara","TE","ARI","-","-","0.8","0","0.2","0","0","0","0","-","0","-","-","0","0","0.4","0","0","0.1","1.4"
"568","Casey Washington","WR","ATL","-","-","-","-","-","-","1.4","-","-","-","0","BYE","-","-","-","-","-","-","0.7","1.4"
"570","Nick Mullens","QB","JAC","-","-","0","-","1","-","-","-","-","-","-","0.6","-","-0.2","-","-","-","-","0.3","1.3"
"571","Isaiah Hodgins","WR","PIT","-","-","-","-","0","0.5","-","-","BYE","0.7","-","-","-","-","-","-","-","-","0.4","1.2"
"571","Javon Baker","WR","PHI","-","0","-","-","BYE","-","-","0","0","0","0","0","0","-","-","0","0","1.2","0.1","1.2"
"571","Feleipe Franks","QB","ATL","0","0","0","0","0","0","0","-","-","0","-","0","0","0","0","0","0","1.2","0.1","1.2"
"574","Mike White","QB","CIN","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","1.1","1.1","1.1"
"574","Trent Taylor","WR","SF","-","-","-","-","0","-","-","-","BYE","-","-","-","-","-","-","-","-","1.1","0.6","1.1"
"574","Kameron Johnson","WR","TB","0","-","-","0","0","0","-","-","-","-","BYE","-","-","-","-","-","1.1","-","0.2","1.1"
"574","Tyreik McAllister","RB","FA","0","-","-","1.1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.6","1.1"
"574","Grant DuBose","WR","FA","0","1.3","-","-","-","-","-","-","-","-","-","-","-","-","-0.2","-","-","-","0.4","1.1"
"579","Myles Gaskin","RB","SEA","-0.3","-","0","0","1.3","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0.3","1"
"579","Jack Stoll","TE","NO","-","-","0","0.4","-","0","0","0.6","0","0","-","BYE","-","-","-","0","0","-","0.1","1"
"581","George Holani","RB","SEA","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-0.1","1","-","0","-","0.3","0.9"
"581","Brandon Johnson","WR","FA","-","-","-","-","0.9","-","0","0","-","-","-","-","-","-","-","-","-","-","0.3","0.9"
"581","Cody Schrader","RB","JAC","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","0.9","0.9","0.9"
"581","Kendric Pryor","WR","CIN","-","-","-","-","-","-","-","-","0.9","-","-","BYE","-","-","-","-","-","0","0.5","0.9"
"585","Eric Tomlinson","TE","FA","0","0","0","0","-","0","0.7","0","0.2","-","-","-","-","-","0","-","-","-","0.1","0.9"
"586","Chris Collier","RB","LV","-","-","-","-","0","-","0","0","0","BYE","-","-","-","-","-","-","0.6","0.2","0.1","0.8"
"587","Josh Johnson","QB","WAS","-","-","-","0","-","-","0","-","0.2","-","-","-","-","BYE","-0.1","-","0.6","0","0.1","0.8"
"588","Kyle Allen","QB","DET","-","-","-","-","0.8","-","-","-","-","-","-","-","-","-","-","-","-","-","0.8","0.8"
"589","Ramel Keyton","WR","FA","-","-","-","-","-","-","-","-","0.7","-","0","0","-","0","0","0","0","0","0.1","0.7"
"589","Geoff Swaim","TE","FA","-","-","0","0","0","0","0","0.7","0","-","0","-","-","-","-","-","-","-","0.1","0.7"
"589","Brevin Jordan","TE","HOU","0.3","0.4","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0.4","0.7"
"589","John Samuel Shenker","TE","FA","-","-","-","0","0","0","0","0.7","-","-","-","-","-","-","-","0","0","-","0.1","0.7"
"589","Jared Wiley","TE","KC","0","0.7","0","0","0","BYE","0","0","-","-","-","-","-","-","-","-","-","-","0.1","0.7"
"589","Ian Thomas","TE","LV","-","-","-","-","-","0","0.4","0","0","0.3","-","-","-","-","-","-","-","-","0.1","0.7"
"589","Tyrion Davis-Price","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.7","-","0.7","0.7"
"589","Reggie Gilliam","RB","BUF","0","0","0","0","0","0","-","0","-","-","0","BYE","0","0","0","0","0.3","0.4","0.1","0.7"
"597","Jaelon Darden","WR","FA","0","-","-","-","-","0.6","0","0","0","-","-","-","0","0","0","0","0","0","0.1","0.6"
"597","Collin Johnson","WR","FA","-","0","0","-","-","-","-","-","-","-","-","0","0","0.6","0","0","0","0","0.1","0.6"
"597","David Martin-Robinson","TE","TEN","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","0","0.6","0","0","0.1","0.6"
"597","Isaiah Williams","WR","NYJ","-","-","-","-","-","-","-","0.6","0","-","-","BYE","0","0","0","0","0","0","0.1","0.6"
"597","John Ross","WR","FA","-","-","-","0.6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0.6","0.6"
"602","Zach Davidson","TE","FA","-","-","-","-","-","-","-","-","-","-","0.5","-","0","0","-","-","-","-","0.2","0.5"
"602","Tyler Scott","WR","FA","-","0","0","0","0","0","-","-","0","-","0","-","-","-","0.5","0","0","0","0","0.5"
"602","Robbie Chosen","WR","WAS","0","0.5","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0.3","0.5"
"602","Chris Oladokun","QB","KC","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","0.5","0.5","0.5"
"602","Jody Fortson Jr.","TE","FA","-","-","-","-","0.5","-","0","0","-","-","-","-","-","-","-","-","-","-","0.2","0.5"
"602","Ross Dwelley","TE","DET","0","0","0","0","BYE","0","0","0","0","-","0.5","-","0","0","0","0","-","0","0","0.5"
"608","Jarrett Stidham","QB","DEN","-","-","-","-","-","-","-0.2","-","-","-","0","-","-","BYE","-","-","-","0.7","0.2","0.5"
"609","Ke'Shawn Vaughn","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0.4","-","-","-","-","0.4","0.4"
"610","Darrynton Evans","RB","FA","-","-","-","-","0","-","-","-","-","-","-","-","-","0.3","-","-","-","-","0.2","0.3"
"611","John FitzPatrick","TE","GB","-","-","-","-","-","-","-","0","0","BYE","0","0.2","-","0","0","0","0","0","0","0.2"
"611","Marcedes Lewis","TE","FA","0","0","0","0","0","0.2","-","0","0","0","0","0","0","0","0","0","0","0","0","0.2"
"611","Joshua Kelley","RB","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0.2","0.1","0.2"
"611","British Brooks","RB","HOU","0","-","0.2","0","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0.1","0.2"
"615","Sam Howell","QB","PHI","-","-","-","0","BYE","-","0","-","-","-","-","-","-","-","0.2","-","-","-","0.1","0.2"
"616","James Proche II","WR","TEN","-","0","0","0.3","0","-","-","-","-","-","-","-","-","1.8","-2","0","0","0","0","0.1"
"617","Dante Miller","RB","NYG","-","-","-","-","0","0","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"617","Irv Smith Jr.","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","-","0","0","0","0","0","0"
"617","Stephen Sullivan","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","0","0"
"617","Chris Moore","WR","WAS","0","0","0","0","0","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0"
"617","Maurice Alexander","WR","CHI","-","-","-","-","-","-","BYE","-","-","-","-","-","0","0","-","-","-","-","0","0"
"617","Leroy Watson IV","TE","LV","-","-","-","-","-","0","-","0","0","0","-","-","-","-","-","-","-","-","0","0"
"617","Dareke Young","WR","SEA","0","-","0","0","-","-","0","0","0","BYE","-","0","-","0","0","0","0","0","0","0"
"617","Laquon Treadwell","WR","IND","-","-","-","-","-","-","-","-","-","-","-","-","0","BYE","-","-","-","-","0","0"
"617","Jared Wayne","WR","HOU","-","-","-","-","-","-","-","-","-","-","-","-","0","BYE","-","0","0","-","0","0"
"617","Braxton Berrios","WR","HOU","0","0","0","0","0","-","0","-","-","-","-","-","-","BYE","-","0","0","-","0","0"
"617","KJ Hamler","WR","FA","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Kazmeir Allen","WR","FA","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","0","0"
"617","Kaden Davis","WR","CLE","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0","0"
"617","Jabari Small","RB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Jack Westover","TE","NE","-","-","-","-","-","-","-","-","-","-","-","0","-","BYE","-","-","-","0","0","0"
"617","James Mitchell","TE","CAR","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","0","0"
"617","Seth Williams","WR","LV","-","-","-","-","-","-","-","-","-","BYE","0","-","-","0","-","-","-","-","0","0"
"617","Tyler Mabry","TE","FA","-","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","0","0"
"617","Dez Fitzpatrick","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0"
"617","Princeton Fant","TE","DAL","-","-","-","-","-","-","BYE","-","-","-","0","-","0","0","0","0","-","-","0","0"
"617","Joshua Cephus","WR","JAC","-","-","-","-","-","-","-","-","-","-","-","BYE","-","0","-","-","-","-","0","0"
"617","Jake Luton","QB","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Skyy Moore","WR","SF","0","0","0","0","0","-","0","-","BYE","-","-","-","-","-","-","-","-","-","0","0"
"617","Zack Kuntz","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"617","Emory Jones","QB","ATL","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","-","0","0"
"617","Teagan Quitoriano","TE","ATL","-","-","-","-","-","0","0","0","0","0","0","0","-","-","-","-","-","-","0","0"
"617","Brady Russell","TE","SEA","0","0","0","0","0","0","0","0","0","BYE","-","-","0","0","-","-","-","-","0","0"
"617","Khari Blasingame","RB","FA","0","-","-","-","-","0","-","-","-","-","-","-","-","0","-","0","-","-","0","0"
"617","Adam Prentice","RB","DEN","0","0","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0"
"617","Alex Erickson","WR","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0"
"617","Tanner McLachlan","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","-","0","0"
"617","Equanimeous St. Brown","WR","FA","-","-","-","-","-","0","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Brandon Smith","WR","NYJ","-","-","-","-","-","-","-","-","-","-","-","BYE","-","-","0","-","-","-","0","0"
"617","Thomas Odukoya","TE","TEN","-","-","-","-","BYE","-","-","-","-","-","-","-","-","-","0","-","-","-","0","0"
"617","Quinton Bell","WR","MIA","0","0","0","0","0","BYE","0","-","0","0","0","0","0","0","0","0","0","0","0","0"
"617","Nyheim Hines","RB","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","0","-","0","0"
"617","Baylor Cupp","TE","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","-","-","-","-","0","0"
"617","Keilan Robinson","RB","NYJ","-","-","-","-","-","-","-","-","-","-","-","BYE","-","0","-","-","0","0","0","0"
"617","Tom Kennedy","WR","DET","0","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0","0","-","0","0"
"617","Jack Browning","K","FA","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0"
"617","Jalen Cropper","WR","DAL","-","-","-","-","-","-","BYE","-","-","0","-","-","-","-","-","-","-","-","0","0"
"617","Roman Wilson","WR","PIT","-","-","-","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","-","0","0"
"617","Anthony Firkser","TE","FA","0","-","-","-","-","0","-","0","-","-","-","-","0","-","0","0","-","-","0","0"
"617","Jaren Hall","QB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","D.J. Williams","RB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","C.J. Uzomah","TE","FA","-","-","-","-","-","-","-","-","-","-","0","0","0","0","0","0","0","-","0","0"
"617","Ko Kieft","TE","TB","0","0","0","0","0","0","0","0","0","0","BYE","0","0","0","0","0","0","0","0","0"
"617","Erik Ezukanma","WR","JAC","-","-","0","-","-","-","-","-","-","-","-","BYE","-","-","-","0","-","-","0","0"
"617","Marquez Callaway","WR","FA","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","0","0"
"617","Jaylen Johnson","WR","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Jalen Virgil","WR","FA","-","-","-","-","-","-","-","0","0","0","0","-","0","0","-","0","-","-","0","0"
"617","Montrell Washington","WR","FA","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Irvin Charles","WR","NYJ","-","0","0","0","0","0","0","0","0","0","0","BYE","0","-","-","-","-","-","0","0"
"617","Gary Brightwell","RB","CIN","-","-","-","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","0","0"
"617","Zach Pascal","WR","FA","0","0","0","0","0","0","0","0","0","0","-","0","-","0","0","-","-","0","0","0"
"617","Sam Hartman","QB","WAS","0","-","-","-","-","-","-","-","-","-","-","-","0","BYE","-","-","-","-","0","0"
"617","Justin Shorter","WR","LV","-","-","-","-","-","-","0","0","0","BYE","0","0","0","-","-","-","0","-","0","0"
"617","Brayden Willis","TE","SF","-","-","0","-","-","-","-","0","BYE","-","0","0","-","0","0","0","0","0","0","0"
"617","Trevor Siemian","QB","TEN","-","-","-","-","BYE","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Bryce Ford-Wheaton","WR","NYG","-","0","0","-","0","-","0","-","-","-","BYE","-","0","0","-","-","-","-","0","0"
"617","Robert Tonyan","TE","KC","-","-","0","0","0","BYE","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"617","James Winchester","TE","KC","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","0","-","0","0"
"617","Troy Hairston II","RB","FA","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Keaontay Ingram","RB","KC","-","-","0","-","-","BYE","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Jordan Matthews","TE","FA","0","0","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","0","0"
"617","Jordan Travis","QB","FA","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Evan Hull","RB","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Rodney Williams","TE","FA","-","-","0","-","-","0","-","0","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Travis Vokolek","TE","ARI","-","-","-","0","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","0","0"
"617","Jeff Driskel","QB","LV","0","0","-","-","-","-","-","-","-","BYE","-","-","-","-","-","-","-","-","0","0"
"617","Brenden Rice","WR","FA","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Justin Hardee Sr.","WR","FA","-","-","-","-","-","-","-","-","0","-","-","0","-","-","0","-","-","0","0","0"
"617","Colson Yankoff","TE","WAS","-","0","-","0","0","-","0","-","-","-","-","-","-","BYE","-","-","-","-","0","0"
"617","Brenden Bates","TE","HOU","-","0","0","0","0","-","-","-","-","-","-","-","-","BYE","-","-","0","0","0","0"
"617","Trayveon Williams","RB","FA","-","0","0","0","-","-","-","-","0","0","-","-","-","-","-","0","0","0","0","0"
"617","Nick Muse","TE","FA","0","0","-","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","0","0"
"617","Mitchell Wilcox","TE","FA","-","-","-","-","-","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"617","Jakob Johnson","RB","HOU","-","0","0","0","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","0"
"617","Avery Williams","RB","FA","0","0","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0"
"617","Cody Thompson","WR","FA","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","C.J. Beathard","QB","DET","-","-","-","-","BYE","-","-","-","-","0","-","-","-","-","-","-","-","-","0","0"
"617","John Kelly Jr.","RB","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Austin Reed","QB","FA","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Jake Tonges","TE","SF","0","0","0","0","-","0","0","0","BYE","0","-","0","-","0","-","-","-","0","0","0"
"617","Deonte Harty","WR","FA","0","0","0","0","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","La'Mical Perine","RB","FA","-","-","-","-","-","0","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Jalen Guyton","WR","FA","-","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Andrew Beck","TE","NYJ","-","-","-","-","0","0","0","-","-","-","-","BYE","-","-","-","0","-","-","0","0"
"617","Parker Hesse","TE","FA","0","0","0","0","-","0","0","0","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Trishton Jackson","WR","FA","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","0","0"
"617","Kendall Milton","RB","CIN","-","-","-","-","-","-","-","-","0","-","-","BYE","-","-","-","-","-","0","0","0"
"617","Justyn Ross","WR","FA","-","-","-","-","-","-","-","-","0","0","-","-","-","-","-","-","-","-","0","0"
"617","Xavier Weaver","WR","ARI","-","-","-","-","-","0","-","-","-","-","BYE","-","-","-","-","-","-","0","0","0"
"617","Elijah Cooks","WR","FA","-","-","-","-","-","-","-","-","0","-","-","-","0","-","0","-","-","-","0","0"
"711","Velus Jones Jr.","WR","NO","-0.1","-","-","-","-","-","-","-","-","-","-","BYE","-","-","-","-","0","-","-0.1","-0.1"
"711","Jermaine Jackson","WR","FA","-","-","-","-","-","-","0","0","-0.1","0","-","-","-","-","-","-","-","-","0","-0.1"
"713","Brycen Tremayne","WR","CAR","-","-","-","-","-0.2","-","-","-","-","-","BYE","-","-","-","-","-","0","-","-0.1","-0.2"
"713","Kyle Trask","QB","FA","-0.2","-","-","-","-","-","-","-","-","-","-","-","0.2","-","0","-","-0.2","-","-0.1","-0.2"
"713","Jake Browning","QB","CIN","-","-","-","-","-","-","-","0","-0.1","-","-","BYE","-","-","-","-0.1","-","-","-0.1","-0.2"
"716","Tyson Bagent","QB","CHI","-","-","-","-","-0.4","-0.3","BYE","-","-","-","-","-","-","0.2","0.2","-","-","-","-0.1","-0.3"
"717","Steven Sims Jr.","WR","FA","0","0","0","-2","-","0","-","-","0","0","-","-","-","-","-","-","0","0","-0.2","-2"
"717","Dylan Laube","RB","LV","-","-","-","-","-","-2","-","-","-","BYE","-","0","0","-","0","-","0","0","-0.3","-2"
"719","Clayton Tune","QB","GB","-","-2.6","-","-","-","-","0.2","-","0","-0.1","-","-","-","-","0.2","-","-","0.2","-0.3","-2.1"
"720","Kadarius Toney","WR","FA","-","-","-","-","-","-","-","-","-","-","-0.7","-","0.3","-2","-","-","-","-","-0.8","-2.4"
"721","Jha'Quan Jackson","WR","FA","0","0","0","0","-","0","0","0","0.3","0","0","-2","-2","-","-","-","-","-","-0.3","-3.7"
"722","Dee Williams","WR","FA","-2","0","0","0","0","0","0","-2","0","-","0","0","-2","-","0","-","-","-","-0.5","-6"
""
""
